,a,b,c,d,e
1430,0.2538311551325414,0.6751313028016271,0.33148414895374967,0.05585779248458134,0.22496261586641808
1431,0.4881272049862839,0.7358848247721838,0.15578120087622138,0.9729634909693827,0.15534690103248427
1432,0.8182948449096724,0.5073611611547325,0.3926087060510054,0.6264122819068505,0.5793732972405569
1433,0.030894403171795037,0.08762648323441335,0.28626112077782206,0.7829836713346272,0.8343253187316138
1434,0.6623483964616681,0.9336630298173751,0.6348297266754882,0.8112774206522623,0.5334888226806531
1435,0.46065929577061326,0.4502632548489439,0.41689258556032605,0.9293518961148616,0.41053890602476195
1436,0.7246917474367144,0.21503453873360734,0.10047070364561583,0.20157612972372319,0.2967095082479495
1437,0.5111947586272261,0.01895770564138477,0.9167369639742616,0.41377742666018846,0.12126328833820144
1438,0.5275320661691102,0.21418466562507743,0.7968875909123158,0.30944215598898983,0.23145373995620733
1439,0.1797009238653502,0.2947581737184696,0.5891351456447397,0.3202979624447342,0.6150429891823458
1440,0.6733774129778691,0.9735482318271035,0.9893672682194892,0.24578863551212127,0.24547706949628634
1441,0.20912534576440323,0.4062608694529979,0.04247104454620343,0.6927402818442105,0.4816834651065598
1442,0.7732674988064586,0.5724790472811354,0.32357378096667644,0.21046764052080535,0.8547757400447011
1443,0.09470328491380486,0.11213808812944548,0.4311008381758673,0.24811437267754388,0.39789560022695436
1444,0.08872995352240098,0.6179411813598646,0.04841024393752402,0.06875597664193245,0.12481885908549772
1445,0.5407137213686394,0.6569597249446176,0.3192469061836847,0.7401088836414361,0.905563522888006
1446,0.3729687706640086,0.3865604259318085,0.24170830872217397,0.687030818624257,0.5598591045690482
1447,0.23111305276392735,0.115581863417058,0.7532193937818659,0.3508566256936215,0.5099278772245467
1448,0.7413402513190552,0.3978685561395129,0.6855449043364301,0.42095632334254474,0.7034791353824974
1449,0.24789769985564147,0.693625306176094,0.6195953459487262,0.9724023774915431,0.7080905240219638
1450,0.749834181753799,0.3087431580373602,0.21525047982323375,0.5575718157264755,0.1874403898766861
1451,0.32658658165099363,0.06315278551909265,0.7772230158330464,0.3944893148619092,0.8510714704320866
1452,0.7380773368027244,0.3950356103062189,0.3248471724017755,0.24679874778402167,0.8078179602961247
1453,0.39869340000466524,0.18789880178776275,0.2987472522022169,0.597577721130865,0.2594877535178485
1454,0.43680974977824516,0.058788990300562505,0.9314652462601811,0.13616216622069388,0.056022072427779346
1455,0.6448453408578987,0.5446443063533326,0.8902802957517927,0.44123516012448627,0.5098428249799459
1456,0.9901529781923433,0.13321548645759695,0.14023467181499705,0.6607706201811622,0.728574723611023
1457,0.05513543914521335,0.2386788506805111,0.36722958479914103,0.4310897512702463,0.07365357286021168
1458,0.6595711971154965,0.816336049088287,0.4518440841404806,0.5062249459158344,0.8059154421376321
1459,0.20263724635378433,0.7690021780255879,0.6909530322506382,0.4946398870635864,0.4179214708139297
1460,0.900494298977621,0.8319206948667183,0.4697216488639703,0.6469527339068445,0.9399550930346839
1461,0.9421989048774321,0.6158248426921492,0.7884218817492102,0.8535000696467588,0.2110240377702306
1462,0.15111513702713253,0.17676243360148958,0.6419997373484028,0.07374891880246037,0.9939628363037666
1463,0.7359377880490787,0.9526388128571908,0.32442904282086926,0.9372954290604205,0.23660648016261543
1464,0.3009288052741548,0.6497051817184882,0.12869665156324173,0.526173683789879,0.5657768855338909
1465,0.32438004992477365,0.1391351459730764,0.05146041803710377,0.5214146209049154,0.9490811148342708
1466,0.29312877986968877,0.9911359500074685,0.26596490160271324,0.3486644935289869,0.03256507343345516
1467,0.03548710371432129,0.44898762481053334,0.9017048937699259,0.45090598610472743,0.6626603325575519
1468,0.5830108826484556,0.6463996429699601,0.6005105042964766,0.7114051041811351,0.3206943091292471
1469,0.18983675945428502,0.722038854407616,0.19230009528274095,0.04319740078326062,0.03486515713539062
1470,0.42081401073359637,0.28651180547320054,0.020846320027115506,0.7247949080881457,0.06331049409664613
1471,0.6534382367694698,0.5915263833158553,0.031198012818761334,0.19713092138247457,0.7573034102237096
1472,0.36705606047920203,0.7154626035978755,0.8870149148440245,0.3323450954536188,0.4767248956872433
1473,0.6586327064801114,0.7563877499451811,0.03136953132696674,0.796385755669337,0.6145892052488485
1474,0.5526426358507744,0.012252625800169059,0.2955023970288665,0.9081119436029264,0.6213585226674146
1475,0.4065217590771333,0.4504132916660367,0.41047243393344734,0.22369748125993572,0.9393074569697976
1476,0.2437151059254069,0.8125410994741147,0.7928998525971284,0.11913665246178173,0.964012727895601
1477,0.5843075072574361,0.5219320661806919,0.6548529246168749,0.054729547414547275,0.8093442298572222
1478,0.8669043367300209,0.3897103994040093,0.9525211597573232,0.6676709432898698,0.5698961265801219
1479,0.14245774663844457,0.17214244495157716,0.21145775363001118,0.5385858083092352,0.824339191496566
1480,0.6447298561729672,0.873349867034667,0.8405373499975317,0.545118653941699,0.42937658416355773
1481,0.012322448677236642,0.25528662716720074,0.14833889389283983,0.7177742638384117,0.9626467330438679
1482,0.2246715199739423,0.34239164259378496,0.25845343533467,0.34085509910551626,0.9636141011797741
1483,0.47000477620043046,0.8825149097380819,0.8746493570248148,0.2965982521999351,0.8756176262769905
1484,0.9041586386790097,0.06136065519480616,0.5249491807709842,0.5345745856197752,0.7297853336090665
1485,0.33693686036592796,0.8263680713733079,0.3200639648693485,0.13813754171025883,0.3848201741745775
1486,0.5149613987789761,0.9460638934181193,0.657959844984251,0.7325520450749549,0.8917792303205496
1487,0.1632350833099293,0.19036875088873795,0.39772424258845396,0.8261797626335389,0.5945845655715576
1488,0.5431838457954706,0.9689627078865387,0.2516022831514523,0.8135997394637003,0.3530483219174132
1489,0.8708280379983794,0.09791076884546057,0.8522716633355907,0.1921010322123714,0.5717566010929817
1490,0.3228641179403654,0.13363134518784237,0.8931827685574792,0.04397015623377698,0.39176150059809267
1491,0.7136414099338522,0.34743927651281215,0.09585964387086043,0.20531637871853425,0.658057070068773
1492,0.418745514435079,0.01438929248796772,0.555599396862868,0.068753286636414,0.19649293680479296
1493,0.7304491652131955,0.3227500180842222,0.8570835288357187,0.542804545375919,0.382128384272438
1494,0.669632269926543,0.5075222163852895,0.2508104957382786,0.14998523741098668,0.5321459915823865
1495,0.4765372839109884,0.8439232048554617,0.6369523033226641,0.9530002103881989,0.6984649224121273
1496,0.5475699183413945,0.6728976679859965,0.3074829084358106,0.5899192532414181,0.18509939096802908
1497,0.9974863144732495,0.3380270826904095,0.40989350050733053,0.428174513042319,0.7957663880402601
1498,0.746167647365769,0.5176995435755598,0.919417382193681,0.42990144706686384,0.8164313645592031
1499,0.1022280578987248,0.14690780860105523,0.8026364203468851,0.33775453048518944,0.44890646155851044
1500,0.9918682330632659,0.48199040084653944,0.6712572407002861,0.366091392821132,0.4592384172047588
1501,0.41487050262950753,0.19519170340468406,0.08103011711835129,0.6989310270520729,0.003684896055555109
1502,0.8330068281561698,0.34640695207689065,0.5129442172476286,0.13216120033922008,0.47726630808896175
1503,0.7907387676159017,0.7880140094980299,0.563416245304874,0.6636430245308291,0.17594977881731688
1504,0.703485180062041,0.05962742350597661,0.08803253024230961,0.9365829047020686,0.8463664710494384
1505,0.41564354891593946,0.3639805967755636,0.5933938052543491,0.5501956393767714,0.22960953612451385
1506,0.16280286137445243,0.0054568314651304295,0.5848205716292019,0.9424501222175468,0.4759308406120756
1507,0.023547628952408806,0.6426305797570092,0.19347857979721472,0.6643259329097766,0.4615838330390619
1508,0.7728668210267252,0.8207113108799412,0.38090863619749726,0.06438354249170175,0.640188535672549
1509,0.9809210063371815,0.42172109409893155,0.006840895464789609,0.33103977390271255,0.44422604163532153
1510,0.46455297885644586,0.2912153204305925,0.21644990362521632,0.15668267139158665,0.5489396327763366
1511,0.8314760031831493,0.08310921633680901,0.8656151170167138,0.5630255207708387,0.8620631863103864
1512,0.576622739551616,0.1775830462723752,0.5799953843018966,0.19710374468591696,0.029909580418472137
1513,0.9695899002879718,0.74805466726561,0.32802302756705626,0.5939680074389067,0.8182580633868749
1514,0.7029031715069036,0.7310203660331562,0.7046549482579195,0.04956955192495094,0.7552187181178373
1515,0.8294246399172068,0.8020421620689192,0.9861435776871874,0.5482522062325527,0.7430381555090385
1516,0.05745320179240221,0.4996446656880782,0.3295384404222781,0.15806154680165563,0.5722528895588795
1517,0.30571422213045474,0.9960772946946552,0.9240244651593453,0.1853178093281418,0.6158858550282534
1518,0.9060420029442007,0.030164460357438472,0.2900616768803872,0.9791001815082,0.21166866126865846
1519,0.8740875918453778,0.9701541603492856,0.32445336003202807,0.6147092216580988,0.41233851164857727
1520,0.3037644834386908,0.37411925285572256,0.7937826417348003,0.47602420974744153,0.3498455732489577
1521,0.7956299986951854,0.0520215927124722,0.7618471120062373,0.6394490564014458,0.6571417818483121
1522,0.7158432445658547,0.391154751983793,0.16450265176574475,0.8877197387378096,0.35218766189586126
1523,0.32700084231427085,0.884890625462731,0.5911256960870793,0.44352596751544926,0.08373641914742758
1524,0.5621970821272053,0.07243321174205308,0.7017496853050098,0.19113009183854468,0.7169127141910554
1525,0.689049664405697,0.732471597240377,0.5532551884595076,0.5104185167625807,0.15093666941475525
1526,0.18765065311675155,0.9665260500935721,0.4474009481582585,0.5972903460598924,0.450616982090967
1527,0.8146189938971521,0.6266274368715351,0.10408260640513567,0.665784614343619,0.5217003328878822
1528,0.16120234720904758,0.569846144713148,0.2560815120260629,0.9486501938130492,0.05433259675583357
1529,0.7160300429899944,0.6569551626840526,0.9430295321945144,0.13573091682360605,0.1622570421561096
1530,0.31053939704317657,0.5951290623358898,0.021053314073574247,0.6232024178050122,0.8975735931137595
1531,0.3272061354327448,0.5746459524638762,0.17423672817302138,0.22448850394041442,0.16800989394571497
1532,0.8701325732219,0.7631161186859304,0.1267054897020039,0.6197247438029918,0.5934400859174955
1533,0.4655232020590483,0.31135659579174035,0.9302158363231491,0.655420262161977,0.4120327686317842
1534,0.43904999044004756,0.2801381236635295,0.8993549407193857,0.2550927401617662,0.45499802472612816
1535,0.9134733782512356,0.5239629025218993,0.5412843266467277,0.9269028125069105,0.10105970162151212
1536,0.15671460891370625,0.6727476072176386,0.2249711685021204,0.9496583080847065,0.4271442841919141
1537,0.2998693456654198,0.12005226242209543,0.9547301712276354,0.19803483854734083,0.5951994400977523
1538,0.8378668094894303,0.9283478442051569,0.04835303084673881,0.2034453405858877,0.7364032843181811
1539,0.6724596975217807,0.719165292211064,0.9148477426289858,0.852563346726224,0.8592913134229413
1540,0.6046671159574319,0.7073208771713108,0.9114789688422259,0.3364814963226542,0.34190488230628713
1541,0.6522010523453731,0.5088269558375983,0.5129844061468609,0.49660072310425685,0.37722829981119665
1542,0.07184938218836656,0.9528730276904909,0.27008191196547093,0.14113740008719533,0.7205041308198675
1543,0.32557391323126905,0.02332035727450965,0.039455242490509246,0.5678993341788942,0.6281064025052301
1544,0.8134358333786688,0.5537763733390278,0.20293894890215924,0.019556243573203846,0.6269640703622892
1545,0.3299539323063343,0.9679835349270791,0.8121048209075098,0.7289441264068376,0.1991794292190886
1546,0.7243797383505242,0.6711374498484918,0.8415950112124463,0.793720553781977,0.01929681630165825
1547,0.04012171514152185,0.4340246345352762,0.8936479024491578,0.6722661576089849,0.13159959307434388
1548,0.4919841228123283,0.27464003849016083,0.7086542827065775,0.6008584751090775,0.07740147969588707
1549,0.4259064542438028,0.34859122846991497,0.8373512985504407,0.09002800358642649,0.6627742519948654
1550,0.3439804414667146,0.42455230394730903,0.7340057699255422,0.4695266551277355,0.5711205899127896
1551,0.3456854007793646,0.8148360193385165,0.9190556656692981,0.09254057690113904,0.7561629936022743
1552,0.5147307437926654,0.9074264971556781,0.22364867438121283,0.20499578159662368,0.12821655713602997
1553,0.9234145223126916,0.059739008084799594,0.46449802861418743,0.8697287471099368,0.1743194686871784
1554,0.3057876689956346,0.5276694535158539,0.5745281345325747,0.3696268041739015,0.02928356763419182
1555,0.2624503991267886,0.4740530396006455,0.4258567059949836,0.12226196149687418,0.06678290757781502
1556,0.8297252317943868,0.694898623675308,0.1186880357820429,0.42545250979065485,0.7510689841910603
1557,0.11891182504585973,0.8149947683444977,0.23328402084787303,0.2802185967556703,0.6356094415898471
1558,0.4775952043490027,0.8840151010806571,0.19597472559732032,0.7328688931663282,0.2599380821798204
1559,0.8530810635544448,0.5415648679824854,0.8582927895488875,0.5350242868946316,0.8288288952305795
1560,0.8632898899354902,0.9124581531278186,0.7448943449185194,0.06124286455095562,0.8043977369392903
1561,0.802475494730395,0.920973140804362,0.2054397158698169,0.24199063486922712,0.5420784501218473
1562,0.1597846897885511,0.8562977896055896,0.7915618281275899,0.7149937987592346,0.910297939988468
1563,0.13404662284285984,0.7526171272872249,0.280041375675511,0.24431813901769095,0.37154494220921086
1564,0.03629587302717696,0.19158369521099106,0.6200591490181415,0.11624905185286138,0.448445033150929
1565,0.2587630810098245,0.3939887187739092,0.7253242500724796,0.6117982043909314,0.75449898506632
1566,0.9538313065245085,0.9675041083376128,0.2907029719007409,0.5257851745276942,0.7855845790568107
1567,0.0881260697104963,0.32455315191556655,0.2794972725472602,0.6487238045438687,0.7551865881896662
1568,0.5482981347404551,0.378244481830464,0.3014723651984249,0.19540173895263013,0.6580580627624836
1569,0.03487480892806272,0.3885297293273171,0.9494930172345821,0.4076354699942547,0.6572324892433103
1570,0.8759480094620083,0.4583922731529617,0.4729586722531871,0.6429935688536043,0.6352413685703426
1571,0.4099384141996423,0.18816593936031423,0.5891606017698082,0.44656472399352753,0.9874738950256943
1572,0.25298107525314795,0.16870683707597423,0.97955094889008,0.3419903971400017,0.5681769325270487
1573,0.13162324311685214,0.8277657459317903,0.6816240061305803,0.79264121680561,0.37340939613735513
1574,0.056943739025362095,0.40628087824622594,0.31504526304646274,0.7014786902308525,0.33401971345564707
1575,0.320520714747237,0.5959419875846155,0.15690526754568923,0.08510029413284914,0.31650122299083727
1576,0.8300729216436329,0.3308197157061362,0.9644149725461876,0.602392793963183,0.3888600464306776
1577,0.3832465337444457,0.6869652175820634,0.04525503575136136,0.20262669328182403,0.7164866903420825
1578,0.6643807390742515,0.09175747216878338,0.5752188469518426,0.7377331156655186,0.6328866152800372
1579,0.8434165474182567,0.21185876246886415,0.5504035266192608,0.44508696388313895,0.27238340095767066
1580,0.7396606371661275,0.258369023978711,0.7828576876429323,0.8293960426495031,0.5244189274498174
1581,0.9575104564273077,0.33530163175124594,0.7233015496222227,0.5223226348601623,0.5277817179403123
1582,0.7932768381632471,0.21643817814113486,0.04285321713143153,0.8313519981621116,0.934974881826817
1583,0.5308045805826699,0.13420612526644082,0.1266994266578768,0.36715476417571746,0.32339860420808075
1584,0.761249331711922,0.8733588107385665,0.16003417579100188,0.18616627861964263,0.8912272207917405
1585,0.9406291649640838,0.22861590942497045,0.21279908948619097,0.06956613093736486,0.7745409074059794
1586,0.5051436596963019,0.6437830294920449,0.924491833355096,0.5396696144615795,0.8582425623892882
1587,0.051648880052555746,0.15014889410905263,0.799889524552844,0.3770423872813309,0.49202491393283865
1588,0.5647978699603874,0.5676926562844268,0.0022882902956196105,0.5559205935900124,0.7127498650299415
1589,0.7573175849678713,0.03008496720057363,0.41774053508266684,0.3941413620673352,0.05267616108880224
1590,0.6869334049259509,0.42038462722591097,0.12807788718421476,0.5161618704281707,0.19870478260549462
1591,0.1899208718178632,0.4932869541804814,0.42121007037184455,0.4480119552528341,0.24281133012059675
1592,0.36709357589954594,0.582606098536556,0.695136766630143,0.38459796636478105,0.403368307461041
1593,0.6902219817427504,0.8416458798811576,0.5311215404170477,0.3794762487542581,0.09064288736574067
1594,0.3193062891296172,0.110828279608987,0.6432142359129309,0.6539325299839475,0.36596990503799853
1595,0.49835212252811634,0.4105128785938462,0.0867836484202239,0.4054673443683118,0.2334318329789571
1596,0.1402966154858556,0.9070186258944036,0.48183717947991267,0.29846816740169724,0.7237280105883651
1597,0.8932558491958252,0.5739665797392495,0.6428205009274698,0.7079708430930379,0.7273554004239029
1598,0.2910044680418772,0.29009967980694784,0.4315485394501073,0.440678684967608,0.7583728771301128
1599,0.269220560399101,0.566153300017696,0.5667814848403918,0.5966740792658538,0.568378946034165
1600,0.1679270223093846,0.6900390755647005,0.5403211409697722,0.6040221149121936,0.3034431890835412
1601,0.7563715636090945,0.12370151395063889,0.12312319551264017,0.24813426894573554,0.9096184041339357
1602,0.4593666793586936,0.7780473613857285,0.6142659010269169,0.004677359244201651,0.20053615280664638
1603,0.9138071966919823,0.27124446236278166,0.6435650324326286,0.1464818741251689,0.5574863971412122
1604,0.3454623348888133,0.7157048394331128,0.48472415732521845,0.10778454781242675,0.49639850767241844
1605,0.2589506805946,0.04937556156586087,0.45572784476661543,0.5496311866183516,0.9841753835908228
1606,0.6446425196781917,0.9425430638138023,0.22738374105051173,0.5412936402249734,0.344425371893082
1607,0.6071531859501905,0.18177233093933787,0.16036948315787036,0.045027038273035,0.9412318479477727
1608,0.5620448694324054,0.6536377591807963,0.8534927141576982,0.4220069581393049,0.1681635516356932
1609,0.427011218372475,0.7257198931074306,0.3860026068937258,0.9081323468807547,0.7116596790925722
1610,0.6098644829073107,0.12152083582239626,0.47381301402133436,0.5289722870546228,0.8408613225519811
1611,0.6196405661480964,0.5264286454539046,0.7552679323053327,0.05632841537116451,0.7548105729363956
1612,0.09925399242900934,0.3795934915720772,0.09270996703912959,0.21951747351029582,0.41145477714003376
1613,0.3685083248596459,0.4384109986294912,0.8195709696938283,0.633590077655268,0.3058774184475813
1614,0.6997632579356873,0.5483919619849534,0.19962714209798915,0.7402900010345556,0.8585190790777282
1615,0.10075279160799155,0.7788969479636025,0.37000030908441983,0.20761376356104455,0.35443446948552093
1616,0.9211088204716966,0.39709809035124477,0.835060175129798,0.9081858241230443,0.6110994798960204
1617,0.7059435168125167,0.18585150387867444,0.6992428234061431,0.8683954643897447,0.013001873164837807
1618,0.5031908824320804,0.21227511990234094,0.30198414522954464,0.4494915552810035,0.27241121692068127
1619,0.38163177160608064,0.2238665257512924,0.41373658030444205,0.9356261196679377,0.11138539807442505
1620,0.18103422752550324,0.2734305896848458,0.7507563015782825,0.28692919612660384,0.09949805505468479
1621,0.010084398820580875,0.015786602744595313,0.9632921470719104,0.6091030297028667,0.47800298932021834
1622,0.36405397559636776,0.3503969781571049,0.930878656281835,0.051222695492932124,0.9630928711218196
1623,0.7355149668247604,0.997482087755738,0.9839709732668471,0.7158448973092092,0.4696897614792076
1624,0.6470369028859796,0.5642700543945269,0.741449841241757,0.44267793519903187,0.8733649680677914
1625,0.32880950635263795,0.33529637822743497,0.08918434824429111,0.6233548417055061,0.082073274442651
1626,0.39971409646088163,0.48131816207740297,0.7673367835180865,0.25368832450486223,0.7764581548898605
1627,0.32235867474500823,0.5483234608036283,0.2574070410782059,0.14810051593724094,0.7131542517262539
1628,0.9116487531466196,0.27060351517135517,0.8441058728996054,0.947064490822521,0.7710147686075751
1629,0.9319061017764159,0.8914801551589691,0.6149578748877849,0.3854659959900678,0.9931040342510014
1630,0.8265035914368827,0.9594860098219378,0.5815701032938716,0.31179343406147386,0.4432523585555347
1631,0.4470526935410699,0.5774312032236808,0.7767881039290043,0.7014150465985145,0.35721000039385675
1632,0.37605572100844364,0.41278967919777965,0.9258068679939816,0.5826899547027137,0.0022470837523328457
1633,0.8160431601138045,0.725478919229504,0.3974295466898625,0.6124098956000525,0.8278024213360986
1634,0.5804417253488504,0.9122500805113403,0.012175938148012988,0.3790937686953557,0.44038586230754473
1635,0.503015482921576,0.2167918310079069,0.8981917641936934,0.44540113190591823,0.5831463158592505
1636,0.10940774408844456,0.00012946919753520358,0.3480342651248395,0.5413379599296577,0.05377192621285454
1637,0.6651943344604995,0.8977467879479996,0.8992901992466568,0.5284812741270069,0.26783460232195444
1638,0.6401655056584419,0.9663183861963864,0.6418442403399078,0.6164159730994482,0.9434518989503488
1639,0.8039248843069922,0.7701297105615236,0.5688838455587862,0.888279893204973,0.806765542755863
1640,0.5133946015172755,0.5763010720221897,0.6891282621757213,0.30190119293705764,0.3654039158464222
1641,0.4349568062057242,0.1737964891166024,0.9502192109278869,0.5197893205866103,0.7543460656632563
1642,0.6031429663183964,0.48020446373048464,0.07242551729101798,0.5580079008723081,0.8460730458754072
1643,0.6701935781258326,0.041225132687028654,0.4733968294316435,0.47279554607647045,0.7682350689944054
1644,0.8413780953277601,0.14003117681960875,0.3479841252661666,0.6531440490734428,0.9886969209874581
1645,0.2507415290125826,0.8484301525217387,0.7927634905046421,0.43082079474962764,0.2281921108871804
1646,0.5170057993074625,0.6173940708155027,0.0045146747836321,0.5961336674769351,0.2914626734198833
1647,0.15415008080011994,0.2669515774631127,0.9641562923472162,0.9195435545780641,0.20627853794519957
1648,0.7538515026535773,0.5712630992042048,0.9185941377389655,0.5241191322420603,0.45215584604829984
1649,0.5546956858583337,0.10441002909798947,0.7800733844985394,0.8915455148232441,0.8164421420229108
1650,0.5726193802723625,0.6675149699133072,0.9984161091370822,0.9623978143919186,0.02933794630164488
1651,0.1983273056382161,0.7180934162602496,0.7902385418772224,0.7532115182467856,0.2657917948008627
1652,0.7900441374134634,0.8695663195166791,0.8877476718589371,0.7058701368210197,0.09086428761046761
1653,0.5100028188265677,0.6165348592913342,0.8236980773866004,0.8755341654805365,0.6310933778233376
1654,0.2113538746533703,0.31086209975502943,0.2423299463820754,0.13766540548520445,0.18586803657709727
1655,0.024595617073135734,0.18714622180037643,0.6173651581492668,0.26444048959423105,0.40971966099653756
1656,0.37009528730692964,0.5928029004296919,0.09202552109843898,0.06918329310952487,0.040464833514129994
1657,0.9495765902061953,0.4109199003887567,0.5931866288786786,0.04009172902569047,0.18922071293190956
1658,0.42128839509524907,0.16093260245600216,0.4168984779230268,0.18500112044429806,0.7882090607350546
1659,0.234560034285626,0.5931916333253011,0.44598198054231963,0.07348904733761241,0.03379296161248069
1660,0.7717179746541811,0.4457808320485146,0.3922373525603209,0.4344562244550614,0.19881836837127664
1661,0.7271206957514141,0.39599891055912984,0.5681616852053539,0.4608599650302596,0.4308192775443369
1662,0.08798056910871921,0.5399569070147499,0.2804683386810919,0.5325029743145371,0.9127861614584611
1663,0.10151271591788724,0.5665826843595186,0.05283630067820044,0.13260684437119696,0.1438905253030861
1664,0.47563333183314915,0.8139363506231753,0.23795540560086026,0.8179094508346412,0.48943486737919384
1665,0.08774992796801229,0.9868890014573909,0.4074407786088974,0.19266701043676238,0.24229649641661255
1666,0.9378312550696204,0.6123401686977862,0.47643837961783175,0.08359818923967999,0.049492165577479486
1667,0.9456513515522736,0.47862160698495737,0.9273394834550958,0.6531101682369326,0.19374824415690362
1668,0.9650448242514765,0.900181031163691,0.6304070537603562,0.08796790272867427,0.5180221510654143
1669,0.407822315088597,0.03872409056925852,0.8259539934666797,0.06793079614444675,0.42662805158061645
1670,0.07373407811185584,0.8718907780809785,0.4092106531501397,0.8143868437580616,0.9611414509184238
1671,0.2826019306129032,0.0594979237115032,0.5265281256174745,0.10295176891450797,0.7443701190203508
1672,0.9312873002301177,0.8431871473562673,0.4879486804143418,0.7082611180549909,0.493204034681468
1673,0.5784709684830813,0.7049417559326777,0.17726845638443767,0.5532504249488037,0.45327517499793635
1674,0.7228706257178451,0.06327536831322744,0.34380045198943066,0.7829812971358315,0.47421311305638925
1675,0.8614301708991726,0.9892897858272243,0.6743753654246655,0.6940014214620409,0.6612911436211852
1676,0.3647764820413485,0.8977924633089285,0.7145672322100507,0.4480870803126542,0.20989125236175232
1677,0.3598593359776907,0.298490272346578,0.25314903754711815,0.7277448960359069,0.6724018036293145
1678,0.9377588409916423,0.5984097206972503,0.5028680926818883,0.3603485788468206,0.9774178426184806
1679,0.6589938308198663,0.9321628331114584,0.9336527263714859,0.9461876142632651,0.4897543502061823
1680,0.25903571633676425,0.8726720362304903,0.3585235123580014,0.751039540391078,0.8966482239317527
1681,0.7357598212619381,0.6415246565452455,0.9431800272080186,0.859666953177818,0.015138120712809955
1682,0.8688069589970729,0.26023658333904043,0.20547763199489621,0.1523639710192105,0.9867218579963685
1683,0.4604469138711693,0.6215141939482367,0.3629419011775502,0.2925731513215628,0.0993964307193842
1684,0.10452980987118166,0.219784200556432,0.8985335621211816,0.26868287182805417,0.2693950122717709
1685,0.7936703877715883,0.1507469648812979,0.3007916025318199,0.39564628315246764,0.21008586691241593
1686,0.40330883139999485,0.005230331247460529,0.5333938960261587,0.42849525697722257,0.23295052259086835
1687,0.4240083741811155,0.13220328483808264,0.4206222474611926,0.9109719130097679,0.3285141152158456
1688,0.1585152116669054,0.189000949877422,0.916004290481084,0.2596069326567232,0.9012961050909324
1689,0.5995315610882792,0.7138646791615442,0.4485065750046474,0.7912265581237894,0.01094633646676535
1690,0.4523182364927607,0.20898740395316495,0.11898750047286266,0.855936763051199,0.7014439973833455
1691,0.35326196000519194,0.2937165880318183,0.5506190209856323,0.6028099328222447,0.1635014794263464
1692,0.1231477783379642,0.835338235405244,0.6371722480706818,0.6614254757958138,0.8087726207443144
1693,0.1644407236212353,0.6529045013994544,0.5515427327154259,0.4120062925244542,0.9768719435478272
1694,0.6896585271870472,0.44090744611983756,0.9140742900640374,0.8958715595476417,0.02368228589193344
1695,0.8549470022654923,0.7603706703699257,0.1622445796391384,0.5349499722953979,0.9111683054960008
1696,0.7282442333796928,0.049718940430813596,0.9718780179577302,0.21363236592799062,0.8733987946149917
1697,0.7335461553754271,0.4545291784634533,0.4466118757305826,0.2804842624851763,0.283696444780166
1698,0.9718568266419169,0.19959553427901888,0.7748513422601023,0.3276771439881728,0.8501778874397496
1699,0.556889628961991,0.6122633282161863,0.6879043031967715,0.4389796334884627,0.31141301984842507
1700,0.17170104493639748,0.16833211664160574,0.5382184938321414,0.991589641687423,0.6541744165658839
1701,0.10664910158724161,0.7125025990970889,0.9675231512204325,0.542693321985918,0.058960699770491565
1702,0.014947646471719866,0.1512392629143292,0.8312999950374186,0.5110309738136732,0.8856465789583243
1703,0.3372205554020504,0.8394202986127953,0.4931507276522923,0.7116309165103971,0.49984453798331785
1704,0.23897673622857107,0.8355183099302866,0.5652450209624417,0.13461768118552353,0.11608364733094068
1705,0.7835512265572636,0.2605660569695656,0.569037180608983,0.7196562300021325,0.7388424575746342
1706,0.308990380479244,0.8225797775743592,0.6330070979669998,0.19185589471720133,0.04690754828573718
1707,0.34933685850145924,0.34322859223766355,0.4071737063681278,0.7858085096396387,0.23890124385288392
1708,0.690565749530575,0.4560805451123925,0.10434685238790875,0.7922253549299791,0.012279859002329863
1709,0.33882240636441074,0.25492035184235207,0.45536634743979876,0.8642303307740593,0.8378905566560411
1710,0.3372021413202423,0.5581656293307472,0.5013697444713793,0.1293935708098345,0.5344613476774648
1711,0.5701682621862477,0.5034001448571079,0.18563839427671724,0.5956176220659076,0.15890680463911688
1712,0.9817785216128427,0.5272238721233002,0.6551550007841419,0.30826692081781215,0.8021183483053093
1713,0.7309368215993457,0.673317061514301,0.9319140569237979,0.1779606423633635,0.6487439943844627
1714,0.9006237057824492,0.9646417265103879,0.19506543321026437,0.6131375534418283,0.5192447349537024
1715,0.407506920484477,0.24380746374196371,0.04424879240899471,0.7208092682851898,0.7749364215160219
1716,0.7694459732213992,0.5814409289523778,0.6477662437979876,0.6570709700493518,0.7986525418427607
1717,0.5338500731006826,0.6086502173486319,0.5815070918744728,0.4192808020265052,0.6175818414608918
1718,0.7977123184477927,0.5683637504751653,0.4736871970735804,0.1871147489677678,0.2993241082105891
1719,0.08268015549195584,0.48942136853707996,0.31135818544557536,0.972727457060911,0.05389953954856197
1720,0.7040912122754742,0.7061717116024856,0.06926110568396315,0.03140490239433735,0.6792703559710678
1721,0.1928525384029396,0.042979167158895715,0.7262977735343203,0.17148627370466518,0.7178496314905098
1722,0.5257076529604879,0.9494518970760205,0.8896739665295652,0.2501092530174125,0.5727288541340347
